FF_ref,stat_ref,n_ref,mle_ref,stderr_ref,mean_ref,low_ref,high_ref,group,FF_tgt,stat_tgt,n_tgt,mle_tgt,stderr_tgt,mean_tgt,low_tgt,high_tgt,mle_diff,Change
Sage 2.2.1,RMSE,11,0.0186213959082939,0.0013857684876329,0.0185990211716369,0.0157146158015737,0.0210833545407202,a12,v3-k100,RMSE,11,0.0034657986626835,0.0004356827831404,0.0034759554226825,0.0026209928462013,0.0043167808680601,-0.0151555972456104,Improved
Sage 2.2.1,RMSE,13,0.018375008176491,0.0012846744141904,0.0183366021762459,0.0156652171065615,0.0208241697034959,t20,v3-k100,RMSE,13,0.0039147713442045,0.0004529042512395,0.0039213664689274,0.002996419630951,0.00481832240581,-0.014460236832286501,Improved
Sage 2.2.1,RMSE,13,0.018375008176491,0.0012815761786186,0.0182849801327989,0.0156296894627079,0.0207169237127854,Alkene,v3-k100,RMSE,13,0.0039147713442045,0.0004769375033011,0.0039260883576735,0.0029267872828879,0.0048202452116205,-0.014460236832286501,Improved
Sage 2.2.1,RMSE,34,0.0209850639202417,0.0007921064774887,0.0209732012978467,0.019343453181052,0.0224195178106833,Lactam,v3-k100,RMSE,34,0.0065982652216749,0.0007297756300912,0.006675886768055,0.005080568320271,0.0080795549026941,-0.014386798698566801,Improved
Sage 2.2.1,RMSE,34,0.0209850639202417,0.0007774801035922,0.0209814929448279,0.0194214688764798,0.0224830824339437,t23,v3-k100,RMSE,34,0.0065982652216749,0.0007667827171142,0.0066701823426932,0.0051508565753594,0.0081393551415269,-0.014386798698566801,Improved
Sage 2.2.1,RMSE,34,0.0209850639202417,0.0007773425364041,0.0209555157279057,0.0193566526668142,0.0224594946158473,t67,v3-k100,RMSE,34,0.0065982652216749,0.0007472632804125,0.0066328029797442,0.005158489727103,0.007991538030572,-0.014386798698566801,Improved
Sage 2.2.1,RMSE,126,0.0267569373961255,0.0014651919061858,0.0267116804114483,0.0239462339609093,0.0295956189307367,t12,v3-k100,RMSE,126,0.0154871404142954,0.0014021768728446,0.0154621719211271,0.0129077262517581,0.0183713052238818,-0.011269796981830098,Improved
Sage 2.2.1,RMSE,126,0.0267569373961255,0.0014357082561587,0.0267465289911989,0.0239499676648869,0.0297174491137438,b73,v3-k100,RMSE,126,0.0154871404142954,0.001330647844121,0.0155115765068027,0.0130917405758385,0.0182516854676812,-0.011269796981830098,Improved
Sage 2.2.1,RMSE,126,0.0267569373961255,0.0015141158175411,0.0267568159748488,0.0238354450058652,0.0297704990234096,n25,v3-k100,RMSE,126,0.0154871404142954,0.0014080838511609,0.0155091176709547,0.0128809967654295,0.0186102104591538,-0.011269796981830098,Improved
Sage 2.2.1,RMSE,126,0.0267569373961255,0.0014369199105802,0.0267607993480693,0.0239436484295899,0.0295549384284963,Alkyl Bromide,v3-k100,RMSE,126,0.0154871404142954,0.0013917591994554,0.0155040266095816,0.0129184264185745,0.0182603177793755,-0.011269796981830098,Improved
Sage 2.2.1,RMSE,90,0.0205271661451884,0.000916138497828,0.0204964496651238,0.0187738151082305,0.0224021836539919,b10,v3-k100,RMSE,90,0.0098769727397551,0.0011291802782203,0.0099970199171172,0.0080569453714829,0.0124739244574445,-0.010650193405433299,Improved
Sage 2.2.1,RMSE,90,0.0205271661451884,0.0008944678727354,0.0205328636875267,0.0188523438162805,0.0223669703093934,Carboxylic Acid Amide,v3-k100,RMSE,90,0.0098769727397551,0.0011214299099019,0.0099580873768903,0.0081176583562582,0.0122826583385339,-0.010650193405433299,Improved
Sage 2.2.1,RMSE,90,0.0205271661451884,0.0009267029600868,0.0205085376341802,0.0187703451483147,0.0223757617307919,b9,v3-k100,RMSE,90,0.0098769727397551,0.0011926655371886,0.0098895631339666,0.007924816522065,0.0124595854398448,-0.010650193405433299,Improved
Sage 2.2.1,RMSE,90,0.0205271661451884,0.0008600365853409,0.0204538628379678,0.0188206957623922,0.0222548482930396,Carboxylic Acid Tertiary Amide,v3-k100,RMSE,90,0.0098769727397551,0.0011390845207898,0.009943703654678,0.0080263044808785,0.0123309192896015,-0.010650193405433299,Improved
Sage 2.2.1,RMSE,48,0.0201989258420369,0.0008425191640812,0.0201815517408637,0.0183874878302971,0.0217839770549515,a18a,v3-k100,RMSE,48,0.0106351158939341,0.0013058299998142,0.0105777899468906,0.0081652957503932,0.0131177031355908,-0.009563809948102802,Improved
Sage 2.2.1,RMSE,48,0.0201989258420369,0.0008618994467381,0.0201841270801559,0.018418326266243,0.0217506193742062,t80,v3-k100,RMSE,48,0.0106351158939341,0.0013126578295442,0.0105858245547549,0.00800643263335,0.0130387793084292,-0.009563809948102802,Improved
Sage 2.2.1,RMSE,56,0.0202441043589811,0.0014150802079728,0.0201705934002274,0.0175308745368613,0.0230628552860337,t75,v3-k100,RMSE,56,0.0114171328113237,0.0015588821785777,0.0115003865204391,0.0088989753638025,0.0148585077344439,-0.008826971547657401,Improved
Sage 2.2.1,RMSE,56,0.0202441043589811,0.0014464812439411,0.0202438988961773,0.0175146472087145,0.0233676236450033,t77,v3-k100,RMSE,56,0.0114171328113237,0.0015247733966239,0.011460134127781,0.0088089857184097,0.0148721985907159,-0.008826971547657401,Improved
Sage 2.2.1,RMSE,110,0.0193845781739988,0.0008697672159015,0.0193263455317448,0.0177240608910736,0.0210082630731752,t64,v3-k100,RMSE,110,0.0107829566045491,0.0010353570712254,0.0109251950470301,0.0089750209437704,0.0129979413242479,-0.008601621569449701,Improved
Sage 2.2.1,RMSE,110,0.0193845781739988,0.0008557244406,0.01933604256195,0.0177130168811691,0.0212015205415061,a20,v3-k100,RMSE,110,0.0107829566045491,0.0009977236505205,0.0108421114945255,0.0090118933496472,0.0130088398962374,-0.008601621569449701,Improved
Sage 2.2.1,RMSE,49,0.015630715891371,0.0013025659902802,0.0156046049585831,0.0131657048482914,0.0183077542958546,t7,v3-k100,RMSE,49,0.0072381976127156,0.0008830197748458,0.0073213710158888,0.0057553366181896,0.0091605529970135,-0.008392518278655402,Improved
Sage 2.2.1,RMSE,20,0.0126587434714804,0.0003927940024292,0.0126334850914534,0.0118669148521958,0.0133699830581123,Alkylarylether,v3-k100,RMSE,20,0.0047366274164622,0.0006612250387572,0.0047097872371916,0.0035218947176864,0.0060205980076114,-0.0079221160550182,Improved
Sage 2.2.1,RMSE,20,0.0126587434714804,0.0004103972418876,0.0126500273947575,0.0118535960896094,0.0134390073094529,t105,v3-k100,RMSE,20,0.0047366274164622,0.0006496589794557,0.0047044693645383,0.0035473275116208,0.0060422352184802,-0.0079221160550182,Improved
Sage 2.2.1,RMSE,20,0.0126587434714804,0.000387708872173,0.0126544423406414,0.0119169355479226,0.0134115397201382,b19,v3-k100,RMSE,20,0.0047366274164622,0.0006541209054638,0.0047188970096315,0.0035304281213993,0.0060436699217141,-0.0079221160550182,Improved
Sage 2.2.1,RMSE,367,0.0221204879527286,0.0010496915913563,0.0220884074034333,0.0201323024981982,0.0242132661439666,Halogen Derivative,v3-k100,RMSE,367,0.0144271798850645,0.0009980094763156,0.0144360211275259,0.0124399710911779,0.0163524951329294,-0.007693308067664099,Improved
Sage 2.2.1,RMSE,185,0.01647165252814,0.0016008753207206,0.0164573342838149,0.0138246037908961,0.0199398535613943,b71,v3-k100,RMSE,185,0.0092889237991565,0.0010394222826106,0.0092653952050911,0.0073966894989872,0.0113971820313793,-0.0071827287289835,Improved
Sage 2.2.1,RMSE,34,0.0159132537185596,0.0011799436375716,0.0158545956261651,0.0135175455189408,0.0182645245688467,a11a,v3-k100,RMSE,34,0.0087751409287443,0.0011795544370919,0.0088721089626975,0.0069537933607171,0.0115118341168315,-0.0071381127898153,Improved
Sage 2.2.1,RMSE,108,0.0217480116998958,0.0011232422881992,0.0217799398290879,0.019592289085025,0.0240856612233558,a41,v3-k100,RMSE,108,0.0150602745588308,0.0013441115851467,0.0150381913813523,0.0124323033190686,0.0177076471818532,-0.006687737141064999,Improved
Sage 2.2.1,RMSE,129,0.0187995758628089,0.0009369380416263,0.0187798017901623,0.0171447145649019,0.0207207135374946,i4,v3-k100,RMSE,129,0.0121465652458982,0.0010595793098615,0.0122566438140806,0.010338324357072,0.0143979870926861,-0.0066530106169107005,Improved
Sage 2.2.1,RMSE,181,0.0142305961681957,0.0005708564845386,0.0142083520574442,0.0130469213867132,0.0153443554274191,Alkyl Chloride,v3-k100,RMSE,181,0.007703004375608,0.0005052311950218,0.0077713332565814,0.0067913178568238,0.0088002896947652,-0.0065275917925877005,Improved
Sage 2.2.1,RMSE,181,0.0142305961681957,0.0005853443921279,0.014221745338112,0.0131473250717396,0.0153269404793901,t11,v3-k100,RMSE,181,0.007703004375608,0.000513413587335,0.0077976807581564,0.0068369953110914,0.0088518633783998,-0.0065275917925877005,Improved
Sage 2.2.1,RMSE,331,0.0178072110949054,0.0006978164433776,0.0177826720973446,0.0164225777604747,0.0191180315035018,t18,v3-k100,RMSE,331,0.0113156282391186,0.0006373845096177,0.0113104109713396,0.0100842187671331,0.0125731056117391,-0.0064915828557868,Improved
Sage 2.2.1,RMSE,83,0.0227558448436413,0.0012472913115851,0.0228170121582358,0.0204111787124398,0.0252941316732622,a14,v3-k100,RMSE,83,0.0163287775729865,0.0015092454490308,0.0164057745661501,0.0133573518924957,0.0192819771564939,-0.006427067270654799,Improved
Sage 2.2.1,RMSE,448,0.0169525696339405,0.0006013993723852,0.0169597032558997,0.0158825004216729,0.0181674317456873,t19,v3-k100,RMSE,448,0.0107398256755323,0.0005178045254501,0.0107951299114693,0.0097283718159052,0.0118331980823791,-0.0062127439584082015,Improved
Sage 2.2.1,RMSE,202,0.0161015899978935,0.0014778042917138,0.0160902557981436,0.0136964019767037,0.0191995850626418,n24,v3-k100,RMSE,202,0.0099964071173204,0.000951605564201,0.0100145241742192,0.0083564717700136,0.0121386453297391,-0.0061051828805730995,Improved
Sage 2.2.1,RMSE,452,0.0168850970454758,0.000593016790206,0.0168758908048182,0.0157433974458804,0.0180891396479124,b3,v3-k100,RMSE,452,0.010957968026809,0.0005103396207999,0.0109976315100627,0.0099864942852615,0.0120198070344875,-0.005927129018666799,Improved
Sage 2.2.1,RMSE,480,0.0175466772402097,0.0005898545621134,0.0175426376517332,0.0164001676724751,0.0187400554518621,t17,v3-k100,RMSE,480,0.011748394844291,0.0005633975262176,0.0117791916220156,0.0106741317292309,0.0129131884315915,-0.005798282395918699,Improved
Sage 2.2.1,RMSE,110,0.0157291933819437,0.000760686363981,0.0157306453456484,0.0143359373143538,0.0172126012604821,Carbonyl,v3-k100,RMSE,110,0.009939559164315,0.0008633617231865,0.0099548327698673,0.0083624927653584,0.0116319684916798,-0.005789634217628702,Improved
Sage 2.2.1,RMSE,106,0.0157285801622927,0.0007692665963446,0.0156988052554712,0.0142025119723904,0.0172261089946224,Ketone,v3-k100,RMSE,106,0.0101010944752329,0.0009421656655732,0.0101848643971672,0.0082812418230562,0.0120358663416453,-0.0056274856870597995,Improved
Sage 2.2.1,RMSE,609,0.0166307553574472,0.0004960482739288,0.0166432743543089,0.0156244106734296,0.0176408951109434,n17,v3-k100,RMSE,609,0.0111468691645434,0.0004120281059726,0.0112257806961855,0.0104230396187459,0.0120441096319566,-0.005483886192903801,Improved
Sage 2.2.1,RMSE,608,0.0166202609618559,0.0005003707135368,0.0166291958097782,0.0157071088270907,0.0175884258091065,b21,v3-k100,RMSE,608,0.0111506232914852,0.0004246687337991,0.0111635993011379,0.01037038759559,0.011971234762084,-0.005469637670370698,Improved
Sage 2.2.1,RMSE,521,0.0173629705070554,0.0005867850345372,0.0173617162637868,0.0162600919789502,0.0186258282360714,Carboxylic Acid Derivative,v3-k100,RMSE,521,0.0121724659631728,0.000546802739432,0.012223161687209,0.0112088683923854,0.0132988547871331,-0.005190504543882599,Improved
Sage 2.2.1,RMSE,658,0.0154935797690556,0.0004722536363693,0.0154824478683423,0.0145788747732474,0.016423197724415,t2,v3-k100,RMSE,658,0.0104400540047542,0.0005441371048497,0.0105560840245176,0.0095260293051583,0.0117056007087531,-0.005053525764301401,Improved
Sage 2.2.1,RMSE,859,0.0197668023979601,0.0008876738993249,0.0197421449554781,0.0180405623557838,0.0215714848314255,t1,v3-k100,RMSE,859,0.014753394627075,0.000806083354283,0.0147639591997708,0.0132769328997635,0.0164315678089783,-0.005013407770885098,Improved
Sage 2.2.1,RMSE,889,0.0170992182389886,0.0005645383718869,0.0170813961396944,0.0160066198366771,0.0182476655602126,t4,v3-k100,RMSE,889,0.0120937924615697,0.0005300938250909,0.0122039568227674,0.0111624007004065,0.0132347974076278,-0.005005425777418899,Improved
Sage 2.2.1,RMSE,433,0.017048794479092,0.0005415681031182,0.0170443622642673,0.0160330969671894,0.0180740062193479,i1,v3-k100,RMSE,433,0.0120776005484079,0.0005731973579147,0.0121864431874741,0.0111352179311004,0.0133549667109431,-0.0049711939306841015,Improved
Sage 2.2.1,RMSE,657,0.0159118827965269,0.0004466546863652,0.0158946979338466,0.015026442288045,0.0168305357412539,a10,v3-k100,RMSE,657,0.0110973248588216,0.0004214532945873,0.0111836766516614,0.0103942104694433,0.0120022904271765,-0.004814557937705299,Improved
Sage 2.2.1,RMSE,837,0.0165586370417443,0.0004589606787917,0.0165795333712525,0.0157014078532148,0.0175445839299838,n14,v3-k100,RMSE,837,0.0119026483398713,0.0003900695235107,0.0119899552795239,0.011233398270213,0.0127423383419235,-0.0046559887018730005,Improved
Sage 2.2.1,RMSE,295,0.0156320338928617,0.000801108451951,0.0155943594995488,0.0139722512192703,0.0172012424637024,a10a,v3-k100,RMSE,295,0.0111016427063942,0.0006643979373009,0.0111768425981782,0.0099479216431971,0.012585833688774,-0.004530391186467501,Improved
Sage 2.2.1,RMSE,1080,0.0169222361052032,0.0005171900738458,0.0168824065259178,0.0159093444393199,0.017914417970812,n2,v3-k100,RMSE,1080,0.0125313956887392,0.0004512162806043,0.0126621228231095,0.0118339280697679,0.0135677624297657,-0.0043908404164640005,Improved
Sage 2.2.1,RMSE,414,0.0158551839962576,0.0006960433677546,0.0158247202527635,0.0144113958466911,0.017127242986089,Carboxylic Acid Ester,v3-k100,RMSE,414,0.0114911878313505,0.000525599783425,0.0115421322105299,0.010578007164204,0.0125662376569865,-0.004363996164907099,Improved
Sage 2.2.1,RMSE,414,0.0158551839962576,0.0007256169465427,0.0158753522873317,0.0145060985397332,0.0173224548003285,b20,v3-k100,RMSE,414,0.0114911878313505,0.000498920997641,0.0115306070534005,0.0106176238003736,0.0125674930931225,-0.004363996164907099,Improved
Sage 2.2.1,RMSE,409,0.0156376048487671,0.0007166391616595,0.0156258865454522,0.014219511145791,0.0169858302839626,t107,v3-k100,RMSE,409,0.0113463054257104,0.0005041207839204,0.0113962661719701,0.010418756553826,0.01242350875534,-0.004291299423056701,Improved
Sage 2.2.1,RMSE,409,0.0156376048487671,0.0007159266876594,0.0156275000473725,0.0142177577950647,0.017029731887712,t110,v3-k100,RMSE,409,0.0113463054257104,0.000498890738692,0.0113748639894391,0.0104250713333321,0.0124315849150395,-0.004291299423056701,Improved
Sage 2.2.1,RMSE,418,0.015896332493413,0.0007101461208358,0.0159152186726739,0.0146173942779467,0.0173281548169214,a15,v3-k100,RMSE,418,0.0116798183765827,0.0005134340586347,0.0117510489839281,0.0107958426874874,0.0127773995190647,-0.0042165141168303,Improved
Sage 2.2.1,RMSE,418,0.015896332493413,0.0007322475377891,0.015843984370356,0.0144233622506693,0.0172724337201623,i2,v3-k100,RMSE,418,0.0116798183765827,0.0005247977962498,0.0117733752664014,0.0107428840833075,0.0128323968899341,-0.0042165141168303,Improved
Sage 2.2.1,RMSE,1121,0.0188057821590051,0.0007223974362106,0.0187866869450079,0.0173437989631019,0.0202442801906085,b1,v3-k100,RMSE,1121,0.0146246380102342,0.0006419063888318,0.0147258057004044,0.0135391909194699,0.016037455576537,-0.004181144148770901,Improved
Sage 2.2.1,RMSE,1083,0.0187751335949149,0.0007605335710158,0.0187480155151052,0.0173855497970693,0.0202723941640195,n3,v3-k100,RMSE,1083,0.0146456358283193,0.000694069255686,0.0147566730761411,0.013472470081914,0.0161669461060029,-0.004129497766595602,Improved
Sage 2.2.1,RMSE,678,0.0150540071840579,0.0005039525556146,0.0150275023197097,0.0140842596631937,0.0160096076870074,n18,v3-k100,RMSE,678,0.0109481733368737,0.0004286839704102,0.0109956820935372,0.0101953879057584,0.0118644085370849,-0.004105833847184201,Improved
Sage 2.2.1,RMSE,677,0.0150522245657584,0.0005091288802677,0.0150405218237995,0.0140252998018294,0.0159990065685218,t95,v3-k100,RMSE,677,0.0109531471279224,0.0004213585834432,0.0109965821322967,0.0101806375551388,0.0118340915667547,-0.004099077437836,Improved
Sage 2.2.1,RMSE,677,0.0150522245657584,0.00052981506634,0.0150612046112755,0.0140437649913689,0.0161352365443853,b16,v3-k100,RMSE,677,0.0109531471279224,0.000437655934572,0.0110012827024847,0.0101789541995498,0.0119349631322009,-0.004099077437836,Improved
Sage 2.2.1,RMSE,220,0.0190688128748413,0.0007573673760822,0.0190487811530376,0.0175878793275773,0.0205608492863696,Heterocycle,v3-k100,RMSE,220,0.0149732298948818,0.0010494921430545,0.0149791654824717,0.0129164810494653,0.0170897081353117,-0.004095582979959501,Improved
Sage 2.2.1,RMSE,1197,0.018976363271054,0.0007078989226885,0.0189617522260267,0.0176055550697318,0.020349079410599,n16,v3-k100,RMSE,1197,0.0148931037236209,0.0006487005259972,0.0150337586432973,0.0137998762331273,0.0163087252305543,-0.004083259547433101,Improved
Sage 2.2.1,RMSE,1197,0.018976363271054,0.0006989025776999,0.0190031374207083,0.0177320967667317,0.0204312270748703,a1,v3-k100,RMSE,1197,0.0148931037236209,0.0006359758826064,0.0150376260573327,0.0138057519397177,0.016322227400142,-0.004083259547433101,Improved
Sage 2.2.1,RMSE,1106,0.0181726028065655,0.0007488657401516,0.0181602244087522,0.0167223978218068,0.0197200501656241,t3,v3-k100,RMSE,1106,0.0141249720034206,0.0006692690816838,0.0142080581802238,0.0129045451615278,0.0155664488037001,-0.004047630803144901,Improved
Sage 2.2.1,RMSE,1196,0.0189390290302503,0.0006987518396324,0.018845824053259,0.0175824296563274,0.020347521965268,b84,v3-k100,RMSE,1196,0.0148959965759263,0.0006065448589095,0.0149888642972678,0.0138196293182917,0.0162176711465763,-0.004043032454323999,Improved
Sage 2.2.1,RMSE,1212,0.0189527952628987,0.0006836832094601,0.0189339475719879,0.0176503832406195,0.0203612221548142,All,v3-k100,RMSE,1212,0.0149545865139213,0.0005910380890954,0.0150638139876456,0.013930147901366,0.0162193675420052,-0.0039982087489774006,Improved
Sage 2.2.1,RMSE,656,0.0148270069642888,0.0005343721850585,0.0148104519047887,0.0137580529520858,0.0158475106466106,a28,v3-k100,RMSE,656,0.0108292625323334,0.0004413155210253,0.0108823835453118,0.0100557814594149,0.0117496492172257,-0.0039977444319553995,Improved
Sage 2.2.1,RMSE,1195,0.0187484604229833,0.000682803301502,0.01874294042846,0.0175219533668227,0.0200983555263915,a2,v3-k100,RMSE,1195,0.0148131404138118,0.0006392240871391,0.0148970846150072,0.0136690661177374,0.0162183088986081,-0.0039353200091714995,Improved
Sage 2.2.1,RMSE,255,0.0153309026189033,0.0009290446745846,0.0152956490421849,0.0134400706695594,0.0170790549660309,t97,v3-k100,RMSE,255,0.0115966783557853,0.0006712352156822,0.0116374539472596,0.0103594181943279,0.0129403228963428,-0.003734224263118001,Improved
Sage 2.2.1,RMSE,250,0.0134977451252762,0.0006535491682708,0.0135031367778244,0.0123040086994613,0.0148220766836174,Ether,v3-k100,RMSE,250,0.0098700889802675,0.0007563887427871,0.0098909736592662,0.0083878937141897,0.0113935998910215,-0.0036276561450086994,Improved
Sage 2.2.1,RMSE,244,0.0137857505602702,0.0006734709248728,0.0137804973155171,0.0124961835523201,0.015137053209675,t96,v3-k100,RMSE,244,0.0103524842861144,0.0007741039574524,0.0103571300330017,0.0088533768685449,0.0118219769928228,-0.0034332662741557995,Improved
Sage 2.2.1,RMSE,398,0.0152786322056516,0.0005905465296064,0.0152661137264781,0.0141693907456523,0.0164516712525951,a11,v3-k100,RMSE,398,0.0118840138242574,0.0004676152901012,0.0119994429498556,0.011127958974508,0.0129230991607817,-0.0033946183813941995,Improved
Sage 2.2.1,RMSE,230,0.013568250206175,0.0007039321756617,0.0135381695841068,0.0122519556456542,0.0149840455248887,Dialkylether,v3-k100,RMSE,230,0.0101950438372412,0.0008264892325142,0.0101669796956742,0.0085802003430654,0.0118773488397595,-0.0033732063689337986,Improved
Sage 2.2.1,RMSE,407,0.0154578902666602,0.0005655652100862,0.0154294868097806,0.014355959640857,0.0165563437897103,b85,v3-k100,RMSE,407,0.0121065677660674,0.000471109320794,0.0121947496221582,0.0112598541787887,0.0131194301611539,-0.0033513225005927984,Improved
Sage 2.2.1,RMSE,251,0.0152346811963371,0.0006443112446229,0.0152442708539409,0.0140528152889025,0.0165751345776784,n7,v3-k100,RMSE,251,0.0118963758268603,0.0006551624940056,0.0120325828935038,0.0107889709895799,0.0134186608027977,-0.0033383053694767996,Improved
Sage 2.2.1,RMSE,101,0.0114667425353084,0.000797919913787,0.0114128619640641,0.0098608664293028,0.013012598239393,t5,v3-k100,RMSE,101,0.0082288307795872,0.0006020537429482,0.0082357843598764,0.0070479612673518,0.0094136637211361,-0.0032379117557212005,Improved
Sage 2.2.1,RMSE,738,0.0156679722642177,0.0006351154070276,0.0156676084160569,0.0145329160145454,0.0169476896799073,t9,v3-k100,RMSE,738,0.0128202679407714,0.000537280602777,0.0129283411963839,0.0118858183483571,0.0140345989448812,-0.0028477043234462988,Improved
Sage 2.2.1,RMSE,138,0.0140011426345092,0.0007283551611315,0.01399997995293,0.0125768806247992,0.0155003650405975,t17a,v3-k100,RMSE,138,0.0112163090631319,0.0005686069553758,0.0113694540116407,0.0103331832577205,0.0125297340481238,-0.0027848335713773,Improved
